PROJECTNAME,COMPANY ADDR1,COMPANY ADDR2,COMAPNY ADDR3,COMPANY CITY,COMPANY STATE,COMPANY ZIP,company_zip4,COMPANY PHN,project_bar_code,nm_addr_txt_1,nm_addr_txt_2,nm_addr_txt_3,nm_addr_txt_4,nm_addr_txt_5,us_city_nm,us_st_cd,us_zip_cd_5,clm_no,mail_dt,Transactions,sec_shrt_nm,sec_tran_dtm,sec_tran_qty,sec_tran_prc_amt,sec_tran_ttl_amt
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/8/2011,100,35.36,3536
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/8/2011,100,35.39,3539
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/8/2011,5,35.47,177.35
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/8/2011,100,35.42,3542
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/8/2011,100,35.41,3541
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/8/2011,100,35.39,3539
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/9/2011,100,35.47,3547
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/9/2011,100,35.64,3564
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/9/2011,100,35.63,3563
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/10/2011,100,35.43,3543
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/10/2011,100,35.49,3549
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/10/2011,100,35.25,3525
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/16/2011,100,34.99,3499.75
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,6/16/2011,100,35,3500.89
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/24/2011,100,42.6,4260
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/24/2011,100,42.56,4256
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/23/2011,100,43.19,4319
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/23/2011,100,43.25,4325
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/23/2011,100,43.42,4342.79
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/18/2011,100,48.56,4856
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/18/2011,200,48.57,9714.06
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/18/2011,100,48.63,4863
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/18/2011,200,48.58,9717.36
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/18/2011,200,48.62,9725.7
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/17/2011,100,48.63,4863
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/17/2011,100,48.67,4867
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/17/2011,100,48.62,4862
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/14/2011,100,48.29,4829
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/11/2011,100,48.71,4871
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/11/2011,100,48.64,4864
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/10/2011,100,48.46,4846
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/10/2011,100,48.4,4840.31
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/9/2011,100,48.68,4868
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/8/2011,100,48.19,4819
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/8/2011,100,48.16,4816
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/4/2011,100,47.43,4743
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/3/2011,100,47.31,4731
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/3/2011,100,47.3,4730
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/3/2011,100,47.32,4732
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,2/3/2011,100,47.32,4732
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/2/2011,100,46.99,4699
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/2/2011,100,46.95,4695.7
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/2/2011,100,46.96,4696.06
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/2/2011,100,46.95,4695
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,2/1/2011,100,46.52,4652.59
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/31/2011,100,45.39,4539
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/31/2011,100,45.42,4542
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/28/2011,100,45.52,4552
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/27/2011,100,46.76,4676
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/26/2011,100,47,4700
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/26/2011,100,47,4700
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/25/2011,100,47.04,4704
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/24/2011,100,47.4,4740
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/24/2011,100,47.34,4734
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/24/2011,100,47.34,4734
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/24/2011,100,47.36,4736
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/21/2011,100,47.44,4744
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/19/2011,100,46.31,4631
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/14/2011,100,46.32,4632.3
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/10/2011,100,44.81,4481
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/10/2011,100,44.79,4479
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/6/2011,100,44.74,4474
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/5/2011,100,44.14,4414.44
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/5/2011,100,43.99,4399
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/5/2011,100,43.99,4399.68
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/5/2011,100,43.98,4398.51
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Sale,HEWLETT-PACKARD COMPANY,1/5/2011,100,44.04,4404.37
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/4/2011,100,43.63,4363
Hewlett-Packard Securities Litigation,"c/o Garden City Group, LLC",Claims Administrator,P.O. Box 10056,Dublin,OH,43017,6656,1-877-782-8059,HPD0104183336,BATTEA FBO,"BANK OF AMERICA, N.A.",400 MONTGOMERY STREET,SUITE 1040,,SAN FRANCISCO,CA,94104,10217538,8/9/2008,Purchase,HEWLETT-PACKARD COMPANY,1/4/2011,100,43.53,4353.64
